,names,urls,paths,GT,img_bw
218,OK_000218,https://assets.vogue.com/photos/5e5e32480d66740009ac52ee/master/pass/_ALE0559.jpg,../inputs/images/People_Yes_resized_640/OK_000429.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
219,OK_000219,https://assets.vogue.com/photos/5e5e324e86006f0009d1c0f0/master/pass/_ALE0569.jpg,../inputs/images/People_Yes_resized_640/OK_000165.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
220,OK_000220,https://assets.vogue.com/photos/5e5e3255e01b64000814ac1b/master/pass/_ALE0576.jpg,../inputs/images/People_Yes_resized_640/OK_000171.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
221,OK_000221,https://assets.vogue.com/photos/5e5e32973903650008f1b95c/master/pass/_ALE0589.jpg,../inputs/images/People_Yes_resized_640/OK_000159.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
222,OK_000222,https://assets.vogue.com/photos/5e5e329d86006f0009d1c0f2/master/pass/_ALE0595.jpg,../inputs/images/People_Yes_resized_640/OK_000011.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
223,OK_000223,https://assets.vogue.com/photos/5e5e32a343ffcd0008599fd7/master/pass/_ALE0610.jpg,../inputs/images/People_Yes_resized_640/OK_000005.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
224,OK_000224,https://assets.vogue.com/photos/5e5e32ba2561e70008cd4538/master/pass/_ALE0619.jpg,../inputs/images/People_Yes_resized_640/OK_000039.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
225,OK_000225,https://assets.vogue.com/photos/5e5e32c187d6c500088751e3/master/pass/_ALE0629.jpg,../inputs/images/People_Yes_resized_640/OK_000213.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
226,OK_000226,https://assets.vogue.com/photos/5e5e32c70d66740009ac52f1/master/pass/_ALE0643.jpg,../inputs/images/People_Yes_resized_640/OK_000575.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
227,OK_000227,https://assets.vogue.com/photos/5e5e3363762c3300084a2437/master/pass/_ALE0652.jpg,../inputs/images/People_Yes_resized_640/OK_000561.jpg,OK,"[[  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 ...
 [111 117 108 ...   0   0   0]
 [113 111 100 ...   0   0   0]
 [112 107  98 ...   0   0   0]]"
228,OK_000228,https://assets.vogue.com/photos/5e5e336a56da1c0008bf7ab6/master/pass/_ALE0674.jpg,../inputs/images/People_Yes_resized_640/OK_000207.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
229,OK_000229,https://assets.vogue.com/photos/5e5e3371762c3300084a2439/master/pass/_ALE0686.jpg,../inputs/images/People_Yes_resized_640/OK_000549.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
230,OK_000230,https://assets.vogue.com/photos/5e5e33b8e01b64000814ac1d/master/pass/_ALE0715.jpg,../inputs/images/People_Yes_resized_640/OK_000239.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
231,OK_000231,https://assets.vogue.com/photos/5e5e33bee01b64000814ac1f/master/pass/_ALE1081.jpg,../inputs/images/People_Yes_resized_640/OK_000577.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
232,OK_000232,https://assets.vogue.com/photos/5e5e5f2bbcb2ac0008dd6ba1/master/pass/_ALE1082.jpg,../inputs/images/People_Yes_resized_640/OK_000211.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
233,OK_000233,https://assets.vogue.com/photos/5e5e5f3f96c073000823823c/master/pass/_ALE1083.jpg,../inputs/images/People_Yes_resized_640/OK_000205.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
234,OK_000234,https://assets.vogue.com/photos/5e5e5f1a07f88b0008cf9ef1/master/pass/_ALE1084.jpg,../inputs/images/People_Yes_resized_640/OK_000563.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
235,OK_000235,https://assets.vogue.com/photos/5e5e5f540082650008bf0582/master/pass/_ALE1085.jpg,../inputs/images/People_Yes_resized_640/OK_000588.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
236,OK_000236,https://assets.vogue.com/photos/5e5e717657f2e50008b00dcd/master/pass/_ALE1086a.jpg,../inputs/images/People_Yes_resized_640/OK_000013.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
237,OK_000237,https://assets.vogue.com/photos/5e5e717e02f19a0008e35822/master/pass/_ALE1086b.jpg,../inputs/images/People_Yes_resized_640/OK_000007.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
238,OK_000238,https://assets.vogue.com/photos/5e5e717000d2e500090a9f3f/master/pass/_ALE1086c.jpg,../inputs/images/People_Yes_resized_640/OK_000167.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
239,OK_000239,https://assets.vogue.com/photos/5e5e5f452423d40008e90e9b/master/pass/_ALE1088.jpg,../inputs/images/People_Yes_resized_640/OK_000173.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
240,OK_000240,https://assets.vogue.com/photos/5e5a58332561e70008cd42fa/master/pass/IS5_0012.jpg,../inputs/images/People_Yes_resized_640/OK_000198.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
241,OK_000241,https://assets.vogue.com/photos/5e5a584456da1c0008bf7878/master/pass/IS5_0028.jpg,../inputs/images/People_Yes_resized_640/OK_000359.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
242,OK_000242,https://assets.vogue.com/photos/5e5a5839f6ff4900084d42da/master/pass/IS5_0045.jpg,../inputs/images/People_Yes_resized_640/OK_000403.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
243,OK_000243,https://assets.vogue.com/photos/5e5a583fd24c5e00080e4697/master/pass/IS5_0060.jpg,../inputs/images/People_Yes_resized_640/OK_000365.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
244,OK_000244,https://assets.vogue.com/photos/5e5a58bf2561e70008cd42fe/master/pass/IS5_0080.jpg,../inputs/images/People_Yes_resized_640/OK_000371.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
245,OK_000245,https://assets.vogue.com/photos/5e5a58caf6ff4900084d42dc/master/pass/IS5_0091.jpg,../inputs/images/People_Yes_resized_640/OK_000417.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
246,OK_000246,https://assets.vogue.com/photos/5e5a58d086006f0009d1bef4/master/pass/IS5_0110.jpg,../inputs/images/People_Yes_resized_640/OK_000370.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
247,OK_000247,https://assets.vogue.com/photos/5e5a58c4aa1f010009fc6cde/master/pass/IS5_0118.jpg,../inputs/images/People_Yes_resized_640/OK_000416.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
248,OK_000248,https://assets.vogue.com/photos/5e5a5914c2e83d000891c38f/master/pass/IS5_0137.jpg,../inputs/images/People_Yes_resized_640/OK_000402.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
249,OK_000249,https://assets.vogue.com/photos/5e5a5920cc7fbc000891e11a/master/pass/IS5_0153.jpg,../inputs/images/People_Yes_resized_640/OK_000364.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
250,OK_000250,https://assets.vogue.com/photos/5e5a591aaa1f010009fc6ce0/master/pass/IS5_0168.jpg,../inputs/images/People_Yes_resized_640/OK_000358.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
251,OK_000251,https://assets.vogue.com/photos/5e5a59756432e400088ea36e/master/pass/IS5_0184.jpg,../inputs/images/People_Yes_resized_640/OK_000199.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
252,OK_000252,https://assets.vogue.com/photos/5e5a597c6162db000882cead/master/pass/IS5_0206.jpg,../inputs/images/People_Yes_resized_640/OK_000172.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
253,OK_000253,https://assets.vogue.com/photos/5e5a5981aa1f010009fc6ce4/master/pass/IS5_0225.jpg,../inputs/images/People_Yes_resized_640/OK_000166.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
254,OK_000254,https://assets.vogue.com/photos/5e5a5a68c2e83d000891c39c/master/pass/IS5_0242.jpg,../inputs/images/People_Yes_resized_640/OK_000006.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
255,OK_000255,https://assets.vogue.com/photos/5e5a5a84aa1f010009fc6cef/master/pass/IS5_0256.jpg,../inputs/images/People_Yes_resized_640/OK_000012.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
256,OK_000256,https://assets.vogue.com/photos/5e5a5a7faa1f010009fc6ced/master/pass/IS5_0271.jpg,../inputs/images/People_Yes_resized_640/OK_000589.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
257,OK_000257,https://assets.vogue.com/photos/5e5a5ad786006f0009d1bf05/master/pass/IS5_0290.jpg,../inputs/images/People_Yes_resized_640/OK_000204.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
258,OK_000258,https://assets.vogue.com/photos/5e5a5adda0de340008cca6dc/master/pass/IS5_0306.jpg,../inputs/images/People_Yes_resized_640/OK_000562.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
259,OK_000259,https://assets.vogue.com/photos/5e5a5ae86162db000882cebc/master/pass/IS5_0320.jpg,../inputs/images/People_Yes_resized_640/OK_000576.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
260,OK_000260,https://assets.vogue.com/photos/5e5a5ae3a0de340008cca6de/master/pass/IS5_0338.jpg,../inputs/images/People_Yes_resized_640/OK_000210.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
261,OK_000261,https://assets.vogue.com/photos/5e5a5aef26b642000872acd6/master/pass/IS5_0362.jpg,../inputs/images/People_Yes_resized_640/OK_000238.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
262,OK_000262,https://assets.vogue.com/photos/5e5a5b3daa1f010009fc6cf1/master/pass/IS5_0385.jpg,../inputs/images/People_Yes_resized_640/OK_000235.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
263,OK_000263,https://assets.vogue.com/photos/5e5a5b43c2e83d000891c3a1/master/pass/IS5_0399.jpg,../inputs/images/People_Yes_resized_640/OK_000553.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
264,OK_000264,https://assets.vogue.com/photos/5e5a5b496162db000882cebf/master/pass/IS5_0420.jpg,../inputs/images/People_Yes_resized_640/OK_000547.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
265,OK_000265,https://assets.vogue.com/photos/5e5a5b9093d9960008ba87b3/master/pass/IS5_0431.jpg,../inputs/images/People_Yes_resized_640/OK_000221.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
266,OK_000266,https://assets.vogue.com/photos/5e5a5ba056da1c0008bf789a/master/pass/IS5_0450.jpg,../inputs/images/People_Yes_resized_640/OK_000209.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
267,OK_000267,https://assets.vogue.com/photos/5e5a5b9a2561e70008cd4318/master/pass/IS5_0461.jpg,../inputs/images/People_Yes_resized_640/OK_000590.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
268,OK_000268,https://assets.vogue.com/photos/5e5a5bed5de93d000814a9cb/master/pass/IS5_0483.jpg,../inputs/images/People_Yes_resized_640/OK_000584.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
269,OK_000269,https://assets.vogue.com/photos/5e5a5bfa56da1c0008bf789d/master/pass/IS5_0499.jpg,../inputs/images/People_Yes_resized_640/OK_000037.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
270,OK_000270,https://assets.vogue.com/photos/5e5a5bf42561e70008cd431a/master/pass/IS5_0513.jpg,../inputs/images/People_Yes_resized_640/OK_000023.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
271,OK_000271,https://assets.vogue.com/photos/5e5a5c50b6a4340008296095/master/pass/IS5_0530.jpg,../inputs/images/People_Yes_resized_640/OK_000143.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
272,OK_000272,https://assets.vogue.com/photos/5e5a5c5bb6a4340008296097/master/pass/IS5_0548.jpg,../inputs/images/People_Yes_resized_640/OK_000157.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
273,OK_000273,https://assets.vogue.com/photos/5e5a5c5656da1c0008bf789f/master/pass/IS5_0567.jpg,../inputs/images/People_Yes_resized_640/OK_000180.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
274,OK_000274,https://assets.vogue.com/photos/5e5a5cad86006f0009d1bf07/master/pass/IS5_0575.jpg,../inputs/images/People_Yes_resized_640/OK_000194.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
275,OK_000275,https://assets.vogue.com/photos/5e5a5cb35de93d000814a9cd/master/pass/IS5_0596.jpg,../inputs/images/People_Yes_resized_640/OK_000341.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
276,OK_000276,https://assets.vogue.com/photos/5e5a5cba0d216900095fddd3/master/pass/IS5_0617.jpg,../inputs/images/People_Yes_resized_640/OK_000427.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
277,OK_000277,https://assets.vogue.com/photos/5e5a5d24b6a4340008296099/master/pass/IS5_0628.jpg,../inputs/images/People_Yes_resized_640/OK_000433.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
278,OK_000278,https://assets.vogue.com/photos/5e5a5d2aa1ce310008068d08/master/pass/IS5_0650.jpg,../inputs/images/People_Yes_resized_640/OK_000355.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
279,OK_000279,https://assets.vogue.com/photos/5e5a5d309b7dc200088438bd/master/pass/IS5_0660.jpg,../inputs/images/People_Yes_resized_640/OK_000369.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
280,OK_000280,https://assets.vogue.com/photos/5e5a5d36da569500088c5af4/master/pass/IS5_0677.jpg,../inputs/images/People_Yes_resized_640/OK_000382.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
281,OK_000281,https://assets.vogue.com/photos/5e5a5dbd6162db000882cec2/master/pass/IS5_0697.jpg,../inputs/images/People_Yes_resized_640/OK_000396.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
282,OK_000282,https://assets.vogue.com/photos/5e5a5dc456da1c0008bf78a1/master/pass/IS5_0712.jpg,../inputs/images/People_Yes_resized_640/OK_000397.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
283,OK_000283,https://assets.vogue.com/photos/5e5a5dd026b642000872acd9/master/pass/IS5_0805.jpg,../inputs/images/People_Yes_resized_640/OK_000383.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
284,OK_000284,https://assets.vogue.com/photos/5e5abae1a1ce310008068d62/master/pass/IS5_0013.jpg,../inputs/images/People_Yes_resized_640/OK_000368.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
285,OK_000285,https://assets.vogue.com/photos/5e5abb396162db000882cf27/master/pass/IS5_0028.jpg,../inputs/images/People_Yes_resized_640/OK_000432.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
286,OK_000286,https://assets.vogue.com/photos/5e5abb3e86006f0009d1bf5a/master/pass/IS5_0038.jpg,../inputs/images/People_Yes_resized_640/OK_000354.jpg,OK,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
